# 仓库最后更新时间: 2026-06-30 06:49:41
公   告,#genre#
CCTV4,http://47.104.178.59:3566/608807416$LR•IPV4『线路3』
CCTV4,http://116.52.173.172:1234/631780421$LR•IPV4『线路4』
CCTV4,http://221.226.51.220:50081/newlive/live/hls/4/live.m3u8$LR•IPV4『线路5』
CCTV4,http://116.52.173.172:1234/608807416$LR•IPV4『线路6』
CCTV4,http://223.247.25.230:1234/631780421$LR•IPV4『线路7』
CCTV4,http://119.88.243.98:17231/608807416$LR•IPV4『线路8』
CCTV4,http://101.132.26.106:3566/631780421$LR•IPV4『线路9』
CCTV4,http://36.104.221.222:7788/631780421$LR•IPV4『线路10』
CCTV4,http://223.247.25.230:1234/608807416$LR•IPV4『线路11』
CCTV4,http://153.0.171.163:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路12』
CCTV4,http://36.104.221.222:7788/608807416$LR•IPV4『线路13』
CCTV4,http://101.132.26.106:3566/608807419$LR•IPV4『线路14』
CCTV4,http://182.61.15.163:80/631780421$LR•IPV4『线路15』
CCTV4,http://1.24.39.180:9003/hls/4/index.m3u8$LR•IPV4『线路16』
CCTV4,http://36.104.221.222:7788/608807419$LR•IPV4『线路17』
CCTV4,http://223.247.25.230:1234/608807419$LR•IPV4『线路18』
CCTV4,http://60.10.139.113:8801/hls/4/index.m3u8$LR•IPV4『线路19』
CCTV4,http://182.61.15.163:80/608807419$LR•IPV4『线路20』
CCTV4,http://58.56.162.102:4466/newlive/live/hls/4/live.m3u8$LR•IPV4『线路21』
CCTV4,http://101.6.130.52:1234/631780421$LR•IPV4『线路22』
CCTV4,http://101.6.130.52:1234/608807419$LR•IPV4『线路23』
CCTV4,http://118.193.115.2:9901/tsfile/live/0004_1.m3u8?key=txiptv$LR•IPV4『线路24』
CCTV4,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub$LR•IPV4『线路25』
CCTV4,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009$LR•IPV4『线路26』
CCTV4,https://live.264788.xyz/channel/cctv4?streamid=1efbca0be5bd36b4a23a71db15a0ce8a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4『线路27』
CCTV4,https://live.264788.xyz/channel/cctv4?streamid=6bb35f2f3c97693a24eea0b7469980a4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4『线路28』
CCTV4,http://120.202.94.181:9446/tsfile/live/0004_1.m3u8?key=txiptv$LR•IPV4『线路29』
CCTV4,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv4$LR•IPV4『线路30』
CCTV4,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000005000030093&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路31』
CCTV4,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031102&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路32』
CCTV4,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路33』
CCTV4,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265004&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路34』
CCTV4,http://111.29.9.40:6610/000000001000/5000000005000030093/index.m3u8?channel-id=bestzb&Contentid=5000000005000030093&livemode=1&stbId=3$LR•IPV4『线路35』
CCTV4,http://111.29.9.33:6610/000000001000/1000000002000031664/index.m3u8?channel-id=bestzb&Contentid=1000000002000031664&livemode=1&stbId=3$LR•IPV4『线路36』
CCTV4,http://107.150.60.122/live/cctv4hd.m3u8$LR•IPV4『线路37』
CCTV4,http://61.178.227.57:9901/tsfile/live/0004_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路38』
CCTV4,https://play.kankanlive.com/live/1698234936258960.m3u8$LR•IPV4『线路39』
CCTV4,https://live.chinacert.cftest5.cn/cnmg/live/631780421$LR•IPV4『线路40』
CCTV4,https://live.chinacert.cftest5.cn/cnmg/live/608807419$LR•IPV4『线路41』
CCTV4,https://live.chinacert.cftest5.cn/cnmg/live/608807416$LR•IPV4『线路42』
CCTV4,http://www.liuliuball.cn:8888/udp/239.69.1.138:10466$LR•IPV4『线路43』
CCTV4,http://120.76.248.139/live/bfgd/4200000063.m3u8$LR•IPV4『线路44』
CCTV4,http://183.250.156.180:9999/newlive/live/hls/4/live.m3u8$LR•IPV4『线路45』
CCTV4,http://go.bkpcp.top/mg/cctv4$LR•IPV4『线路46』
CCTV4,http://61.184.46.85:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路47』
CCTV4,http://1.31.14.70:54321/hls/13/index.m3u8$LR•IPV4『线路48』
CCTV4,http://112.27.235.94:8000/hls/4/index.m3u8$LR•IPV4『线路49』
CCTV4,http://120.40.39.246:352/newlive/live/hls/4/live.m3u8$LR•IPV4『线路50』
CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4$LR•IPV4『线路51』
CCTV4,http://183.11.239.36:808/hls/22/index.m3u8$LR•IPV4『线路52』
CCTV4,http://221.205.207.120:9003/hls/4/index.m3u8$LR•IPV4『线路53』
CCTV4,http://117.161.12.116/live/program/live/cctv4hd8m/8000000/mnf.m3u8$LR•IPV4『线路54』
CCTV4,http://120.224.178.16:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路55』
CCTV4,http://111.160.17.2:59901/tsfile/live/0001_4.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路56』
CCTV4,http://124.128.73.58:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路57』
CCTV4,http://123.182.60.29:9002/hls/4/index.m3u8$LR•IPV4『线路58』
CCTV4,http://116.9.204.242:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路59』
CCTV4,http://171.15.18.199:8180/TV00000000000000000004@HHZT$LR•IPV4『线路60』
CCTV4,http://125.42.150.155:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路61』
CCTV4,http://106.115.27.177:9901/tsfile/live/faacts/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路62』
CCTV4,http://125.42.150.159:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路63』
CCTV4,http://120.196.235.42:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路64』
CCTV4,http://106.115.27.216:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路65』
CCTV4,http://182.207.218.141:999/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路66』
CCTV4,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4hd$LR•IPV4『线路67』
CCTV4,http://69.30.245.50/live/cctv4.m3u8$LR•IPV4『线路68』
CCTV4,http://120.233.73.4:19901/tsfile/live/1014_1.m3u8?key=txiptv$LR•IPV4『线路69』
CCTV4,http://223.78.65.165:9901/tsfile/live/0004_1.m3u8?key=txiptv$LR•IPV4『线路70』
CCTV4,http://39.164.164.132:9901/tsfile/live/1003_1.m3u8?key=txiptv$LR•IPV4『线路71』
CCTV4,http://183.2.73.18:9901/tsfile/live/0004_1.m3u8?key=txiptv$LR•IPV4『线路72』
CCTV4,http://148.135.93.213/live.php?id=CCTV4$LR•IPV4『线路73』
CCTV4,https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$LR•IPV4『线路74』
CCTV4,http://183.11.239.36:808/hls/77/index.m3u8$LR•IPV4『线路75』
CCTV4,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8$LR•IPV4『线路76』
CCTV4,http://112.27.235.94:8000/hls/4/index.m3u8$LR•IPV4『线路77』
CCTV4,http://123.130.84.106:8154/tsfile/live/0004_1.m3u8$LR•IPV4『线路78』
CCTV4,http://111.231.6.102:1234/631780421$LR•IPV4『线路79』
CCTV4,http://110.244.139.249:7788/631780421$LR•IPV4『线路80』
CCTV4,http://27.12.12.207:1234/631780421$LR•IPV4『线路81』
CCTV4,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=069be259bdaa4c25d333f54ff25abfbd&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260630052023&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=39.98.87.107&SecurityKey=20260630052023&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=f6cd200bff87c3ae89fd0fce1461c75b&ddCalcu=bf56v7cacdy12a60401befcff807dcf39a8e&sv=10004&ct=android$LR•IPV4『线路82』
CCTV4,http://iptv.huuc.edu.cn/hls/cctv4hd.m3u8$LR•IPV4『线路83』
CCTV4,http://175.8.28.207:9999/tsfile/live/0004_1.m3u8$LR•IPV4『线路84』
CCTV4,http://t.061899.xyz/tl/tl.php?id=cctv4$LR•IPV4『线路85』
CCTV5,http://221.226.51.220:50081/newlive/live/hls/5/live.m3u8$LR•IPV4『线路1』
CCTV5,http://101.6.130.52:1234/641886683$LR•IPV4『线路2』
CCTV5,http://1.24.39.180:9003/hls/5/index.m3u8$LR•IPV4『线路3』
CCTV5,http://47.104.178.59:3566/641886683$LR•IPV4『线路4』
CCTV5,http://119.88.243.98:17231/641886683$LR•IPV4『线路5』
CCTV5,http://36.104.221.222:7788/641886683$LR•IPV4『线路6』
CCTV5,http://182.61.15.163:80/641886683$LR•IPV4『线路7』
CCTV5,http://74.91.26.218:82/live/cctv5hd.m3u8$LR•IPV4『线路8』
CCTV5,https://live.264788.xyz/channel/cctv5?streamid=aeee9fc440a5f4bc1bb9574b65213f29&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4『线路9』
CCTV5,http://60.10.139.113:8801/hls/5/index.m3u8$LR•IPV4『线路10』
CCTV5,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv5$LR•IPV4『线路11』
CCTV5,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000016619&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路12』
CCTV5,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000004794&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路13』
CCTV5,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265005&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路14』
CCTV5,http://111.29.9.33:6610/000000001000/1000000001000004794/index.m3u8?channel-id=bestzb&Contentid=1000000001000004794&livemode=1&stbId=3$LR•IPV4『线路15』
CCTV5,http://gslbserv.itv.cmvideo.cn:80/1000000004000007755/1.m3u8?channel-id=ystenlive&Contentid=1000000004000007755&livemode=1&stbId=toShengfen&mode=1$LR•IPV4『线路16』
CCTV5,http://107.150.60.122/live/cctv5hd.m3u8$LR•IPV4『线路17』
CCTV5,http://61.178.227.57:9901/tsfile/live/0005_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路18』
CCTV5,https://live.chinacert.cftest5.cn/cnmg/live/641886683$LR•IPV4『线路19』
CCTV5,https://60.191.56.186:8888/hls/5/index.m3u8$LR•IPV4『线路20』
CCTV5,http://120.76.248.139/live/bfgd/4200000064.m3u8$LR•IPV4『线路21』
CCTV5,http://183.250.156.180:9999/newlive/live/hls/5/live.m3u8$LR•IPV4『线路22』
CCTV5,http://go.bkpcp.top/mg/cctv5$LR•IPV4『线路23』
CCTV5,http://61.184.46.85:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路24』
CCTV5,http://1.31.14.70:54321/hls/7/index.m3u8$LR•IPV4『线路25』
CCTV5,http://112.27.235.94:8000/hls/5/index.m3u8$LR•IPV4『线路26』
CCTV5,http://120.40.39.246:352/newlive/live/hls/5/live.m3u8$LR•IPV4『线路27』
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5$LR•IPV4『线路28』
CCTV5,http://183.11.239.36:808/hls/93/index.m3u8$LR•IPV4『线路29』
CCTV5,http://221.7.175.154:8445/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路30』
CCTV5,http://221.205.207.120:9003/hls/5/index.m3u8$LR•IPV4『线路31』
CCTV5,http://117.161.12.116/live/program/live/cctv58m/8000000/mnf.m3u8$LR•IPV4『线路32』
CCTV5,http://120.224.178.16:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路33』
CCTV5,http://111.160.17.2:59901/tsfile/live/0001_5.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
CCTV5,http://124.128.73.58:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路35』
CCTV5,http://123.182.60.29:9002/hls/7/index.m3u8$LR•IPV4『线路36』
CCTV5,http://116.9.204.242:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路37』
CCTV5,http://171.15.18.199:8180/TV00000000000000000005@HHZT$LR•IPV4『线路38』
CCTV5,http://125.42.150.155:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路39』
CCTV5,http://106.115.27.216:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路40』
CCTV5,http://125.42.150.159:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路41』
CCTV5,http://61.136.172.236:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路42』
CCTV5,http://106.115.27.177:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路43』
CCTV5,http://182.207.218.141:999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路44』
CCTV5,http://122.224.58.42:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路45』
CCTV5,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5hd$LR•IPV4『线路46』
CCTV5,http://69.30.245.50/live/cctv5.m3u8$LR•IPV4『线路47』
CCTV5,http://223.78.65.165:9901/tsfile/live/0005_1.m3u8?key=txiptv$LR•IPV4『线路48』
CCTV5,http://39.164.164.132:9901/tsfile/live/1004_1.m3u8?key=txiptv$LR•IPV4『线路49』
CCTV5,http://183.2.73.18:9901/tsfile/live/0005_1.m3u8?key=txiptv$LR•IPV4『线路50』
CCTV5,http://61.178.227.57:9901/tsfile/live/0005_1.m3u8?key=txiptv$LR•IPV4『线路51』
CCTV5,http://101.35.240.114:88/live.php?id=CCTV5$LR•IPV4『线路52』
CCTV5,http://123.129.70.178:9901/tsfile/live/0005_1.m3u8$LR•IPV4『线路53』
CCTV5,http://112.27.235.94:8000/hls/5/index.m3u8$LR•IPV4『线路54』
CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8$LR•IPV4『线路55』
CCTV5,http://gmxw.7766.org:808/hls/93/index.m3u8$LR•IPV4『线路56』
CCTV5,http://123.130.84.106:8154/tsfile/live/0005_1.m3u8$LR•IPV4『线路57』
CCTV5,http://111.231.6.102:1234/641886683$LR•IPV4『线路58』
CCTV5,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv5hdnew/1200/index.m3u8?msisdn=069be259bdaa4c25d333f54ff25abfbd&mdspid=&spid=699004&netType=0&sid=5500516171&pid=2028597139&timestamp=20260630052023&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=641886683&ParentNodeID=-99&assertID=5500516171&client_ip=39.98.81.170&SecurityKey=20260630052023&promotionId=&mvid=5102048712&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=8de6e7d09eb98476d5a86a52c99f4df6&ddCalcu=68fdvdea46wfea979dc0295eab6988a457d6&sv=10004&ct=android$LR•IPV4『线路59』
CCTV5,http://223.247.25.230:1234/641886683$LR•IPV4『线路60』
CCTV5,http://110.244.139.249:7788/641886683$LR•IPV4『线路61』
CCTV5,http://27.12.12.207:1234/641886683$LR•IPV4『线路62』
CCTV5,http://116.52.173.172:1234/641886683$LR•IPV4『线路63』
CCTV5,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8$LR•IPV4『线路64』
CCTV5,http://175.8.28.207:9999/tsfile/live/0005_1.m3u8$LR•IPV4『线路65』
CCTV5,http://t.061899.xyz/tl/tl.php?id=cctv5$LR•IPV4『线路66』
CCTV5+,http://223.247.25.230:1234/641886773$LR•IPV4『线路1』
CCTV5+,http://fuxin.yunjifei.top:999/tsfile/live/0016_1.m3u8?key=txiptv$LR•IPV4『线路2』
CCTV5+,http://119.88.243.98:17231/641886773$LR•IPV4『线路3』
CCTV5+,http://101.132.26.106:3566/641886773$LR•IPV4『线路4』
CCTV5+,http://101.6.130.52:1234/641886773$LR•IPV4『线路5』
CCTV5+,http://47.104.178.59:3566/641886773$LR•IPV4『线路6』
CCTV5+,http://110.244.139.249:7788/641886773$LR•IPV4『线路7』
CCTV5+,http://60.10.139.113:8801/hls/15/index.m3u8$LR•IPV4『线路8』
CCTV5+,http://118.193.115.2:9901/tsfile/live/0141_1.m3u8?key=txiptv$LR•IPV4『线路9』
CCTV5+,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv5p$LR•IPV4『线路10』
CCTV5+,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv5p$LR•IPV4『线路11』
CCTV5+,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000018504&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路12』
CCTV5+,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000020505&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路13』
CCTV5+,http://223.112.114.228:50080/newlive/live/hls/180/live.m3u8$LR•IPV4『线路14』
CCTV5+,http://111.29.9.33:6610/000000001000/1000000001000020505/index.m3u8?channel-id=bestzb&Contentid=1000000001000020505&livemode=1&stbId=3$LR•IPV4『线路15』
CCTV5+,http://107.150.60.122/live/cctv5p.m3u8$LR•IPV4『线路16』
CCTV5+,http://61.178.227.57:9901/tsfile/live/0141_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路17』
CCTV5+,https://live.chinacert.cftest5.cn/cnmg/live/641886773$LR•IPV4『线路18』
CCTV5+,https://60.191.56.186:8888/hls/15/index.m3u8$LR•IPV4『线路19』
CCTV5+,http://120.76.248.139/live/bfgd/4200000246.m3u8$LR•IPV4『线路20』
CCTV5+,http://183.250.156.180:9999/newlive/live/hls/6/live.m3u8$LR•IPV4『线路21』
CCTV5+,http://go.bkpcp.top/mg/cctv5p$LR•IPV4『线路22』
CCTV5+,http://61.184.46.85:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路23』
CCTV5+,http://112.27.235.94:8000/hls/6/index.m3u8$LR•IPV4『线路24』
CCTV5+,http://120.40.39.246:352/newlive/live/hls/6/live.m3u8$LR•IPV4『线路25』
CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p$LR•IPV4『线路26』
CCTV5+,http://221.7.175.154:8445/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路27』
CCTV5+,http://221.205.207.120:9003/hls/6/index.m3u8$LR•IPV4『线路28』
CCTV5+,http://117.161.12.116/live/program/live/cctv5phd8m/8000000/mnf.m3u8$LR•IPV4『线路29』
CCTV5+,http://120.224.178.16:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路30』
CCTV5+,http://111.160.17.2:59901/tsfile/live/0001_6.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路31』
CCTV5+,http://122.224.58.42:85/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路32』
CCTV5+,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路33』
CCTV5+,http://182.207.218.141:999/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
CCTV5+,http://69.30.246.194/live/cctv5p.m3u8$LR•IPV4『线路35』
CCTV5+,http://223.78.65.165:9901/tsfile/live/0006_1.m3u8?key=txiptv$LR•IPV4『线路36』
CCTV5+,http://183.2.73.18:9901/tsfile/live/0016_1.m3u8?key=txiptv$LR•IPV4『线路37』
CCTV5+,http://61.178.227.57:9901/tsfile/live/0141_1.m3u8?key=txiptv$LR•IPV4『线路38』
CCTV5+,http://148.135.93.213/live.php?id=CCTV5p$LR•IPV4『线路39』
CCTV5+,http://222.169.85.8:9901/tsfile/live/0116_1.m3u8$LR•IPV4『线路40』
CCTV5+,http://cssbyd.imwork.net:8082/hls/6/index.m3u8$LR•IPV4『线路41』
CCTV5+,http://123.129.70.178:9901/tsfile/live/0016_1.m3u8$LR•IPV4『线路42』
CCTV5+,http://123.130.84.106:8154/tsfile/live/0016_1.m3u8$LR•IPV4『线路43』
CCTV5+,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8$LR•IPV4『线路44』
CCTV5+,http://116.52.173.172:1234/641886773$LR•IPV4『线路45』
CCTV5+,http://111.231.6.102:1234/641886773$LR•IPV4『线路46』
CCTV5+,http://36.104.221.222:7788/641886773$LR•IPV4『线路47』
CCTV5+,http://27.12.12.207:1234/641886773$LR•IPV4『线路48』
CCTV5+,http://182.61.15.163:80/641886773$LR•IPV4『线路49』
CCTV5+,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/1200/index.m3u8?msisdn=b296930af8cb8f4295cdf14a1c4f8ac7&mdspid=&spid=699004&netType=0&sid=5500516288&pid=2028597139&timestamp=20260630052024&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=39.98.81.170&SecurityKey=20260630052024&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=ea27b2caa2e41f7c370ad2a6e5eb25a2&ddCalcu=2eaav52a27xbbae25cea6aa22ed4a10f773c&sv=10004&ct=android$LR•IPV4『线路50』
CCTV5+,http://t.061899.xyz/tl/tl.php?id=cctv5p$LR•IPV4『线路51』
CCTV5+,http://112.27.235.94:8000/hls/6/index.m3u8$LR•IPV4『线路52』
CCTV6,http://222.223.41.27:8888/hls/6/index.m3u8$LR•IPV4『线路1』
CCTV6,http://47.104.178.59:3566/624878396$LR•IPV4『线路2』
CCTV6,http://221.226.51.220:50081/newlive/live/hls/6/live.m3u8$LR•IPV4『线路3』
CCTV6,http://101.6.130.52:1234/624878396$LR•IPV4『线路4』
CCTV6,http://116.236.204.18:1234/624878396$LR•IPV4『线路5』
CCTV6,http://1.24.39.180:9003/hls/6/index.m3u8$LR•IPV4『线路6』
CCTV6,http://36.104.221.222:7788/624878396$LR•IPV4『线路7』
CCTV6,http://153.0.171.163:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路8』
CCTV6,http://101.132.26.106:3566/624878396$LR•IPV4『线路9』
CCTV6,http://182.61.15.163:80/624878396$LR•IPV4『线路10』
CCTV6,http://60.10.139.113:8801/hls/6/index.m3u8$LR•IPV4『线路11』
CCTV6,https://live.264788.xyz/channel/cctv6?streamid=0ef9fb30ed6fddd913a3226264c374ac&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4『线路12』
CCTV6,https://live.264788.xyz/channel/cctv6?streamid=6679e65e7347bf23d1db5691a8f93888&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4『线路13』
CCTV6,https://live.264788.xyz/channel/cctv6?streamid=594ab401db67c9a1a87d9419543149ff&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4『线路14』
CCTV6,https://live.264788.xyz/channel/cctv6?streamid=6c8f16bfd8cad4d6e8d218cb2dbcf19c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4『线路15』
CCTV6,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv6$LR•IPV4『线路16』
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000018433&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路17』
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路18』
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265006&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路19』
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=6117099895556651277&livemode=1&stbId=yu&mode=1&$LR•IPV4『线路20』
CCTV6,http://111.29.9.33:6610/000000001000/1000000001000016466/index.m3u8?channel-id=bestzb&Contentid=1000000001000016466&livemode=1&stbId=3$LR•IPV4『线路21』
CCTV6,http://107.150.60.122/live/cctv6hd.m3u8$LR•IPV4『线路22』
CCTV6,http://61.178.227.57:9901/tsfile/live/0006_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$LR•IPV4『线路23』
CCTV6,http://8.138.7.223/tv/1905.php?id=LIVE3YPYZ30E7V1R0$LR•IPV4『线路24』
CCTV6,https://live.chinacert.cftest5.cn/cnmg/live/624878396$LR•IPV4『线路25』
CCTV6,https://60.191.56.186:8888/hls/6/index.m3u8$LR•IPV4『线路26』
CCTV6,http://120.76.248.139/live/bfgd/4200000065.m3u8$LR•IPV4『线路27』
CCTV6,http://183.250.156.180:9999/newlive/live/hls/7/live.m3u8$LR•IPV4『线路28』
CCTV6,http://go.bkpcp.top/mg/cctv6$LR•IPV4『线路29』
CCTV6,http://61.184.46.85:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路30』
CCTV6,http://1.31.14.70:54321/hls/8/index.m3u8$LR•IPV4『线路31』
CCTV6,http://112.27.235.94:8000/hls/7/index.m3u8$LR•IPV4『线路32』
CCTV6,http://120.40.39.246:352/newlive/live/hls/7/live.m3u8$LR•IPV4『线路33』
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6$LR•IPV4『线路34』
CCTV6,http://183.11.239.36:808/hls/94/index.m3u8$LR•IPV4『线路35』
CCTV6,http://221.7.175.154:8445/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路36』
CCTV6,http://221.205.207.120:9003/hls/7/index.m3u8$LR•IPV4『线路37』
